dateTime,open,high,low,close,volume
1682771400000,29306.63000000,29316.03000000,29281.36000000,29281.37000000,242.79982000
1682773200000,29281.37000000,29360.00000000,29281.29000000,29347.42000000,431.23814000
1682775000000,29347.43000000,29391.52000000,29324.55000000,29384.10000000,604.43017000
1682776800000,29384.10000000,29393.39000000,29337.60000000,29363.13000000,597.05658000
1682778600000,29363.13000000,29372.48000000,29325.34000000,29336.06000000,572.94926000
1682780400000,29336.05000000,29345.72000000,29312.44000000,29335.43000000,317.70661000
1682782200000,29335.43000000,29344.40000000,29210.24000000,29271.21000000,532.43199000
1682784000000,29271.21000000,29300.00000000,29244.88000000,29265.23000000,306.04660000
1682785800000,29265.24000000,29286.88000000,29256.45000000,29281.78000000,300.50679000
1682787600000,29281.78000000,29281.78000000,29241.04000000,29241.04000000,384.42211000
1682789400000,29241.05000000,29241.05000000,29031.00000000,29155.24000000,1328.03124000
1682791200000,29155.24000000,29218.29000000,29150.35000000,29188.17000000,338.54834000
1682793000000,29188.18000000,29190.00000000,29128.84000000,29176.00000000,363.16784000
1682794800000,29176.00000000,29269.33000000,29165.08000000,29248.33000000,424.51979000
1682796600000,29248.34000000,29309.05000000,29237.41000000,29240.67000000,432.74213000
1682798400000,29240.68000000,29253.37000000,29218.04000000,29253.20000000,273.09434000
1682800200000,29253.20000000,29265.00000000,29201.11000000,29221.43000000,216.20519000
1682802000000,29221.44000000,29240.11000000,29219.39000000,29227.02000000,207.91604000
1682803800000,29227.01000000,29256.51000000,29171.46000000,29230.00000000,305.67343000
1682805600000,29229.99000000,29236.73000000,29181.15000000,29206.96000000,270.20486000
1682807400000,29206.97000000,29230.00000000,29200.07000000,29200.65000000,162.28081000
1682809200000,29200.66000000,29205.40000000,29138.25000000,29174.12000000,284.95181000
1682811000000,29174.12000000,29241.72000000,29166.00000000,29230.45000000,266.10861000
1682812800000,29230.45000000,29230.49000000,29193.51000000,29214.44000000,263.92665000
1682814600000,29214.44000000,29214.44000000,29120.43000000,29136.00000000,259.09655000
1682816400000,29136.01000000,29168.46000000,29117.27000000,29138.46000000,250.06787000
1682818200000,29138.46000000,29154.58000000,29086.28000000,29096.99000000,481.17935000
1682820000000,29097.00000000,29132.84000000,29079.59000000,29120.04000000,382.07552000
1682821800000,29120.04000000,29180.00000000,29118.71000000,29176.96000000,286.34602000
1682823600000,29176.95000000,29190.45000000,29143.81000000,29160.88000000,205.51041000
1682825400000,29160.89000000,29190.27000000,29151.09000000,29178.87000000,214.06560000
1682827200000,29178.88000000,29200.00000000,29171.22000000,29181.36000000,231.25868000
1682829000000,29181.37000000,29217.17000000,29181.36000000,29210.61000000,172.53641000
1682830800000,29210.62000000,29250.00000000,29205.65000000,29237.11000000,268.27880000
1682832600000,29237.12000000,29265.00000000,29220.00000000,29258.49000000,302.11822000
1682834400000,29258.49000000,29281.18000000,29240.01000000,29240.02000000,385.95247000
1682836200000,29240.02000000,29279.22000000,29239.14000000,29271.38000000,235.03213000
1682838000000,29271.39000000,29295.65000000,29264.82000000,29284.16000000,294.72173000
1682839800000,29284.17000000,29295.96000000,29266.25000000,29266.43000000,221.43608000
1682841600000,29266.43000000,29300.00000000,29242.09000000,29290.55000000,334.58815000
1682843400000,29290.54000000,29348.31000000,29245.88000000,29269.99000000,509.26938000
1682845200000,29270.00000000,29283.19000000,29223.73000000,29254.00000000,325.62687000
1682847000000,29254.00000000,29260.80000000,29226.47000000,29258.60000000,192.48127000
1682848800000,29258.61000000,29315.00000000,29258.60000000,29280.24000000,343.13640000
1682850600000,29280.24000000,29280.25000000,29178.56000000,29221.93000000,461.76273000
1682852400000,29221.92000000,29252.32000000,29201.20000000,29214.77000000,301.13518000
1682854200000,29214.76000000,29214.77000000,29160.53000000,29197.01000000,317.88416000
1682856000000,29197.02000000,29225.80000000,29186.68000000,29203.67000000,274.96193000
1682857800000,29203.67000000,29249.97000000,29182.74000000,29238.20000000,301.13361000
1682859600000,29238.20000000,29330.14000000,29237.29000000,29281.20000000,471.99157000
1682861400000,29281.20000000,29301.23000000,29255.13000000,29292.51000000,363.42946000
1682863200000,29292.51000000,29300.00000000,29255.00000000,29271.96000000,281.29060000
1682865000000,29271.97000000,29436.49000000,29263.32000000,29395.01000000,1283.85868000
1682866800000,29395.01000000,29865.97000000,29395.00000000,29820.99000000,5325.64198000
1682868600000,29820.98000000,29969.39000000,29557.49000000,29655.18000000,4470.39975000
1682870400000,29655.18000000,29870.22000000,29620.30000000,29632.08000000,2864.46462000
1682872200000,29632.09000000,29770.53000000,29625.21000000,29717.55000000,921.97802000
1682874000000,29717.55000000,29794.59000000,29671.14000000,29770.14000000,963.13136000
1682875800000,29770.14000000,29825.41000000,29644.36000000,29644.37000000,799.84496000
1682877600000,29644.37000000,29671.69000000,29513.00000000,29645.41000000,1574.72478000
1682879400000,29645.41000000,29645.51000000,29556.17000000,29577.09000000,746.80330000
1682881200000,29577.09000000,29594.35000000,29211.28000000,29359.75000000,3498.62389000
1682883000000,29359.75000000,29386.13000000,29297.34000000,29361.13000000,1100.44754000
1682884800000,29361.13000000,29361.13000000,29160.96000000,29312.59000000,2239.07637000
1682886600000,29312.59000000,29335.72000000,29278.57000000,29329.89000000,680.62970000
1682888400000,29329.90000000,29478.43000000,29316.39000000,29472.61000000,1140.59035000
1682890200000,29472.61000000,29486.50000000,29359.34000000,29411.21000000,560.18873000
1682892000000,29411.21000000,29430.00000000,29377.62000000,29418.12000000,435.37183000
1682893800000,29418.11000000,29432.15000000,29367.15000000,29378.72000000,349.04916000
1682895600000,29378.72000000,29420.23000000,29328.16000000,29391.74000000,547.43805000
1682897400000,29391.73000000,29417.14000000,29177.92000000,29233.21000000,1317.98033000
1682899200000,29233.20000000,29320.00000000,29215.93000000,29301.74000000,1174.59590000
1682901000000,29301.75000000,29337.34000000,29280.28000000,29315.57000000,710.24453000
1682902800000,29315.57000000,29315.57000000,29189.15000000,29253.96000000,649.22728000
1682904600000,29253.96000000,29260.04000000,28369.95000000,28504.36000000,7326.46054000
1682906400000,28504.36000000,28680.38000000,28414.00000000,28582.18000000,2939.97522000
1682908200000,28582.18000000,28641.48000000,28531.98000000,28549.41000000,1107.58191000
1682910000000,28549.42000000,28592.95000000,28436.27000000,28586.97000000,1365.97657000
1682911800000,28586.97000000,28591.00000000,28545.18000000,28561.06000000,692.78873000
1682913600000,28561.07000000,28589.84000000,28502.27000000,28542.77000000,783.89400000
1682915400000,28542.78000000,28555.01000000,28486.29000000,28555.00000000,594.52885000
1682917200000,28555.01000000,28635.53000000,28532.20000000,28550.71000000,898.52010000
1682919000000,28550.72000000,28550.72000000,28250.15000000,28483.68000000,2384.93040000
1682920800000,28483.68000000,28557.37000000,28447.21000000,28557.36000000,933.97340000
1682922600000,28557.37000000,28598.05000000,28540.54000000,28594.34000000,722.28600000
1682924400000,28594.34000000,28713.94000000,28577.52000000,28660.79000000,1396.85261000
1682926200000,28660.80000000,28664.04000000,28599.02000000,28629.09000000,878.25736000
1682928000000,28629.08000000,28631.96000000,28550.10000000,28597.23000000,796.14405000
1682929800000,28597.22000000,28610.39000000,28552.67000000,28574.45000000,647.21348000
1682931600000,28574.45000000,28670.10000000,28553.52000000,28603.93000000,597.84431000
1682933400000,28603.93000000,28619.93000000,28500.00000000,28524.98000000,721.15717000
1682935200000,28524.99000000,28560.41000000,28514.90000000,28541.97000000,424.96944000
1682937000000,28541.98000000,28561.39000000,28487.42000000,28552.43000000,533.62959000
1682938800000,28552.42000000,28591.63000000,28504.63000000,28549.63000000,666.61362000
1682940600000,28549.64000000,28571.74000000,28510.85000000,28523.86000000,452.21560000
1682942400000,28523.85000000,28578.00000000,28452.25000000,28573.95000000,825.59063000
1682944200000,28573.95000000,28610.26000000,28553.74000000,28596.32000000,702.01737000
1682946000000,28596.32000000,28610.00000000,28552.03000000,28599.62000000,377.16270000
1682947800000,28599.62000000,28629.42000000,28442.58000000,28457.84000000,1003.96021000
1682949600000,28457.84000000,28573.57000000,28311.11000000,28484.51000000,1868.30327000
1682951400000,28484.51000000,28524.46000000,28420.53000000,28473.30000000,1015.48875000
1682953200000,28473.31000000,28488.31000000,28088.00000000,28110.82000000,3738.00650000
1682955000000,28110.81000000,28222.85000000,28075.36000000,28170.64000000,2526.39739000
1682956800000,28170.64000000,28269.59000000,28014.50000000,28119.28000000,2109.67213000
1682958600000,28119.29000000,28388.16000000,28119.28000000,28360.80000000,1656.04784000
1682960400000,28360.80000000,28410.95000000,28167.98000000,28181.28000000,1130.65869000
1682962200000,28181.28000000,28327.51000000,28167.44000000,28278.22000000,859.97161000
1682964000000,28278.21000000,28292.15000000,28177.77000000,28212.73000000,683.93407000
1682965800000,28212.74000000,28212.74000000,28090.71000000,28173.83000000,975.02584000
1682967600000,28173.83000000,28190.25000000,27799.99000000,28015.64000000,4192.21037000
1682969400000,28015.65000000,28031.76000000,27815.05000000,27843.36000000,2561.31089000
1682971200000,27843.35000000,27964.48000000,27752.46000000,27844.58000000,1586.25156000
1682973000000,27844.57000000,27932.31000000,27666.95000000,27678.09000000,1704.54501000
1682974800000,27678.09000000,27894.20000000,27672.86000000,27885.61000000,1009.00113000
1682976600000,27885.60000000,28085.81000000,27883.57000000,27985.46000000,1034.35743000
1682978400000,27985.46000000,28043.32000000,27940.00000000,27974.07000000,723.08152000
1682980200000,27974.07000000,28159.26000000,27949.39000000,28020.01000000,1239.39383000
1682982000000,28020.00000000,28144.49000000,28009.36000000,28098.32000000,939.42255000
1682983800000,28098.31000000,28130.00000000,28063.58000000,28068.26000000,571.96763000
1682985600000,28068.26000000,28080.30000000,27978.11000000,28075.01000000,1067.38222000
1682987400000,28075.02000000,28145.60000000,28020.00000000,28050.42000000,762.91203000
1682989200000,28050.42000000,28080.07000000,28009.00000000,28044.02000000,440.35766000
1682991000000,28044.02000000,28092.61000000,27918.49000000,27942.87000000,846.80587000
1682992800000,27942.86000000,28035.98000000,27925.74000000,27956.85000000,589.63127000
1682994600000,27956.84000000,28020.00000000,27944.28000000,28008.52000000,496.07885000
1682996400000,28008.53000000,28020.00000000,27933.14000000,27946.71000000,474.47434000
1682998200000,27946.71000000,28046.52000000,27931.43000000,28043.76000000,456.80905000
1683000000000,28043.75000000,28046.52000000,27962.92000000,27976.16000000,397.79646000
1683001800000,27976.16000000,27993.18000000,27918.45000000,27927.69000000,477.94797000
1683003600000,27927.68000000,27968.49000000,27872.00000000,27948.58000000,620.75065000
1683005400000,27948.58000000,28015.00000000,27931.48000000,28000.01000000,403.05732000
1683007200000,28000.00000000,28035.02000000,27967.13000000,27981.64000000,529.72487000
1683009000000,27981.63000000,28019.99000000,27975.76000000,27999.10000000,314.85190000
1683010800000,27999.10000000,28164.55000000,27992.84000000,28077.92000000,1008.22137000
1683012600000,28077.91000000,28080.28000000,28018.83000000,28057.47000000,485.43951000
1683014400000,28057.47000000,28133.33000000,28057.46000000,28069.98000000,772.37785000
1683016200000,28069.98000000,28083.78000000,28014.06000000,28028.54000000,699.74691000
1683018000000,28028.55000000,28069.20000000,27939.40000000,27960.76000000,791.25470000
1683019800000,27960.75000000,28030.05000000,27948.31000000,27983.20000000,685.57129000
1683021600000,27983.21000000,28019.07000000,27967.56000000,27980.11000000,576.46321000
1683023400000,27980.12000000,28045.72000000,27980.11000000,28016.52000000,450.97615000
1683025200000,28016.53000000,28098.59000000,28012.90000000,28058.54000000,615.64331000
1683027000000,28058.55000000,28084.83000000,28029.24000000,28084.83000000,448.39353000
1683028800000,28084.83000000,28095.38000000,28004.53000000,28043.82000000,513.48408000
1683030600000,28043.81000000,28250.00000000,28036.99000000,28106.95000000,1473.56974000
1683032400000,28106.94000000,28141.00000000,28038.55000000,28061.80000000,776.85778000
1683034200000,28061.80000000,28098.59000000,27936.26000000,28009.07000000,1185.52941000
1683036000000,28009.07000000,28533.32000000,27910.00000000,28495.23000000,3675.25435000
1683037800000,28495.23000000,28629.93000000,28294.87000000,28374.22000000,5430.76900000
1683039600000,28374.22000000,28603.99000000,28263.70000000,28512.43000000,3367.67708000
1683041400000,28512.43000000,28767.08000000,28388.62000000,28540.68000000,3711.46249000
1683043200000,28540.69000000,28614.45000000,28445.30000000,28544.41000000,1583.74412000
1683045000000,28544.41000000,28600.22000000,28444.30000000,28468.58000000,1000.30897000
1683046800000,28468.58000000,28556.82000000,28431.48000000,28494.46000000,818.78756000
1683048600000,28494.46000000,28594.58000000,28472.84000000,28583.52000000,842.14786000
1683050400000,28583.53000000,28711.65000000,28537.19000000,28596.31000000,1067.02769000
1683052200000,28596.31000000,28811.98000000,28568.20000000,28718.90000000,1617.13058000
1683054000000,28718.90000000,28879.88000000,28655.91000000,28803.01000000,2343.75716000
1683055800000,28803.01000000,28821.73000000,28655.66000000,28686.14000000,1050.78057000
1683057600000,28686.13000000,28728.97000000,28622.44000000,28705.09000000,1111.30082000
1683059400000,28705.09000000,28788.99000000,28658.68000000,28675.98000000,722.18460000
1683061200000,28675.98000000,28675.98000000,28616.08000000,28649.94000000,425.34098000
1683063000000,28649.94000000,28693.66000000,28617.54000000,28660.46000000,409.48743000
1683064800000,28660.45000000,28767.94000000,28651.99000000,28764.92000000,937.91426000
1683066600000,28764.93000000,28815.43000000,28723.30000000,28736.91000000,1058.43222000
1683068400000,28736.91000000,28770.18000000,28651.31000000,28670.85000000,683.21220000
1683070200000,28670.85000000,28679.91000000,28625.19000000,28669.86000000,605.69316000
1683072000000,28669.85000000,28689.35000000,28562.53000000,28630.20000000,1007.78226000
1683073800000,28630.19000000,28646.23000000,28488.17000000,28503.72000000,997.59606000
1683075600000,28503.71000000,28574.99000000,28489.42000000,28514.48000000,680.61735000
1683077400000,28514.47000000,28594.56000000,28501.35000000,28542.06000000,691.60753000
1683079200000,28542.06000000,28543.90000000,28336.30000000,28449.66000000,1357.70860000
1683081000000,28449.67000000,28508.63000000,28445.46000000,28508.62000000,373.92049000
1683082800000,28508.62000000,28529.50000000,28444.13000000,28514.23000000,522.26271000
1683084600000,28514.23000000,28538.30000000,28464.66000000,28520.90000000,422.88689000
1683086400000,28520.89000000,28525.24000000,28462.28000000,28518.28000000,411.10124000
1683088200000,28518.29000000,28521.88000000,28428.61000000,28514.99000000,542.67475000
1683090000000,28514.99000000,28524.12000000,28465.18000000,28483.12000000,425.85546000
1683091800000,28483.12000000,28505.16000000,28452.10000000,28477.19000000,448.52728000
1683093600000,28477.20000000,28530.00000000,28427.56000000,28530.00000000,750.40870000
1683095400000,28530.00000000,28680.00000000,28517.60000000,28600.02000000,1323.44293000
1683097200000,28600.02000000,28674.69000000,28582.44000000,28657.44000000,794.22850000
1683099000000,28657.44000000,28673.39000000,28624.58000000,28653.80000000,611.78724000
1683100800000,28653.81000000,28750.72000000,28589.00000000,28711.56000000,977.33061000
1683102600000,28711.57000000,28767.93000000,28664.94000000,28691.21000000,908.35965000
1683104400000,28691.21000000,28696.78000000,28631.11000000,28638.99000000,519.76153000
1683106200000,28638.99000000,28680.76000000,28602.54000000,28665.36000000,677.22930000
1683108000000,28665.37000000,28678.23000000,28607.82000000,28625.84000000,677.13228000
1683109800000,28625.84000000,28667.37000000,28557.16000000,28573.49000000,833.12782000
1683111600000,28573.49000000,28646.43000000,28551.63000000,28634.61000000,809.99275000
1683113400000,28634.61000000,28637.34000000,28526.18000000,28543.74000000,700.87565000
1683115200000,28543.73000000,28583.33000000,28454.92000000,28534.95000000,2010.16868000
1683117000000,28534.94000000,28545.93000000,28207.61000000,28306.53000000,2847.38968000
1683118800000,28306.53000000,28306.53000000,28128.31000000,28228.89000000,2211.68423000
1683120600000,28228.88000000,28400.00000000,28216.44000000,28373.55000000,1874.42149000
1683122400000,28373.55000000,28384.69000000,28228.77000000,28231.25000000,1220.89963000
1683124200000,28231.25000000,28285.53000000,28113.69000000,28215.86000000,1655.56817000
1683126000000,28215.86000000,28300.00000000,28152.46000000,28239.84000000,1090.55611000
1683127800000,28239.83000000,28347.29000000,28229.04000000,28311.51000000,771.22872000
1683129600000,28311.52000000,28457.28000000,28247.41000000,28424.28000000,1182.81012000
1683131400000,28424.27000000,28488.00000000,28337.33000000,28476.96000000,1199.97693000
1683133200000,28476.96000000,28671.01000000,28380.00000000,28577.50000000,1980.68829000
1683135000000,28577.50000000,28780.00000000,28434.09000000,28576.70000000,2699.16588000
1683136800000,28576.70000000,28800.00000000,28486.44000000,28517.92000000,3873.89679000
1683138600000,28517.93000000,28611.10000000,28218.65000000,28444.29000000,4779.00429000
1683140400000,28444.29000000,28507.82000000,28211.08000000,28351.22000000,2392.50765000
1683142200000,28351.22000000,28395.95000000,28285.39000000,28322.98000000,1008.26625000
1683144000000,28322.97000000,28471.17000000,28301.19000000,28413.11000000,778.56599000
1683145800000,28413.10000000,28577.21000000,28285.19000000,28518.72000000,1215.70038000
1683147600000,28518.71000000,29000.00000000,28517.71000000,28845.54000000,3448.59182000
1683149400000,28845.53000000,29057.62000000,28845.53000000,28923.52000000,2184.84393000
1683151200000,28923.53000000,29266.66000000,28923.52000000,29176.22000000,2888.22278000
1683153000000,29176.23000000,29226.12000000,29081.75000000,29107.13000000,1653.19975000
1683154800000,29107.13000000,29143.47000000,29015.56000000,29043.70000000,1134.84194000
1683156600000,29043.70000000,29074.56000000,28941.44000000,29026.16000000,1047.37505000
1683158400000,29026.16000000,29104.27000000,28990.90000000,29036.96000000,951.70641000
1683160200000,29036.97000000,29083.14000000,28950.98000000,29043.94000000,853.21025000
1683162000000,29043.93000000,29077.00000000,28975.00000000,28979.41000000,543.02785000
1683163800000,28979.41000000,29078.75000000,28979.40000000,29070.67000000,782.10774000
1683165600000,29070.67000000,29195.94000000,29038.49000000,29040.46000000,1025.71908000
1683167400000,29040.47000000,29067.56000000,28991.35000000,29060.61000000,720.87591000
1683169200000,29060.60000000,29097.57000000,29036.41000000,29065.32000000,592.69669000
1683171000000,29065.31000000,29100.00000000,29016.78000000,29096.86000000,554.04818000
1683172800000,29096.85000000,29130.00000000,29074.97000000,29097.36000000,573.28377000
1683174600000,29097.20000000,29122.19000000,29064.31000000,29102.33000000,596.86926000
1683176400000,29102.32000000,29124.57000000,29057.82000000,29116.86000000,501.94850000
1683178200000,29116.85000000,29215.90000000,29115.66000000,29203.90000000,1248.95339000
1683180000000,29203.90000000,29237.73000000,29098.23000000,29121.12000000,867.70894000
1683181800000,29121.13000000,29181.17000000,29090.56000000,29166.72000000,572.94185000
1683183600000,29166.72000000,29177.46000000,29082.02000000,29096.01000000,582.83219000
1683185400000,29096.02000000,29116.15000000,29038.31000000,29058.19000000,910.02185000
1683187200000,29058.20000000,29082.71000000,28982.58000000,29080.62000000,677.47994000
1683189000000,29080.61000000,29110.45000000,29032.07000000,29089.26000000,460.86059000
1683190800000,29089.26000000,29109.65000000,29038.55000000,29051.72000000,496.03727000
1683192600000,29051.72000000,29089.09000000,29035.26000000,29088.97000000,440.76697000
1683194400000,29088.98000000,29193.80000000,29065.23000000,29162.96000000,762.06049000
1683196200000,29162.97000000,29379.83000000,29161.84000000,29243.62000000,2401.62906000
1683198000000,29243.62000000,29264.48000000,29180.54000000,29185.41000000,747.43488000
1683199800000,29185.40000000,29209.09000000,29111.06000000,29154.66000000,815.91392000
1683201600000,29154.65000000,29207.17000000,29097.01000000,29189.69000000,1111.22942000
1683203400000,29189.70000000,29232.87000000,28982.91000000,29054.84000000,1718.86284000
1683205200000,29054.85000000,29086.33000000,28760.25000000,28881.08000000,2641.41654000
1683207000000,28881.09000000,28914.16000000,28663.64000000,28761.51000000,3428.16069000
1683208800000,28761.52000000,28891.19000000,28736.33000000,28860.01000000,1609.59396000
1683210600000,28860.00000000,28938.54000000,28761.73000000,28783.65000000,1451.98711000
1683212400000,28783.66000000,28949.66000000,28774.58000000,28894.53000000,1398.90846000
1683214200000,28894.52000000,28896.07000000,28842.24000000,28866.19000000,561.36225000
1683216000000,28866.20000000,28972.92000000,28795.01000000,28941.80000000,1141.30581000
1683217800000,28941.80000000,28949.72000000,28850.00000000,28924.82000000,749.79331000
1683219600000,28924.83000000,28957.64000000,28858.97000000,28868.63000000,609.35974000
1683221400000,28868.64000000,28886.51000000,28792.00000000,28842.29000000,752.92110000
1683223200000,28842.29000000,28855.42000000,28687.48000000,28721.28000000,1139.44111000
1683225000000,28721.29000000,28806.18000000,28673.59000000,28799.23000000,900.55516000
1683226800000,28799.23000000,28843.50000000,28723.08000000,28824.21000000,803.02121000
1683228600000,28824.20000000,28897.22000000,28822.76000000,28895.12000000,708.55118000
1683230400000,28895.31000000,28897.23000000,28816.48000000,28864.33000000,367.04011000
1683232200000,28864.33000000,28920.00000000,28828.38000000,28870.16000000,606.17263000
1683234000000,28870.16000000,28895.28000000,28784.25000000,28817.43000000,398.31324000
1683235800000,28817.44000000,28860.00000000,28793.46000000,28839.98000000,298.72620000
1683237600000,28839.98000000,28852.17000000,28748.00000000,28763.05000000,490.93824000
1683239400000,28763.04000000,28812.30000000,28763.04000000,28779.90000000,374.72753000
1683241200000,28779.91000000,28856.51000000,28770.34000000,28835.25000000,397.62069000
1683243000000,28835.25000000,28853.04000000,28808.19000000,28838.16000000,235.33150000
1683244800000,28838.16000000,28885.95000000,28819.77000000,28885.93000000,459.30848000
1683246600000,28885.93000000,28961.21000000,28880.23000000,28937.63000000,880.80783000
1683248400000,28937.62000000,28952.97000000,28880.03000000,28916.26000000,408.07238000
1683250200000,28916.26000000,29349.00000000,28916.26000000,29325.74000000,3759.30993000
1683252000000,29325.75000000,29531.00000000,29200.00000000,29245.00000000,3153.20586000
1683253800000,29245.00000000,29327.98000000,29231.03000000,29246.26000000,991.99897000
1683255600000,29246.27000000,29295.09000000,29218.75000000,29248.09000000,1039.16524000
1683257400000,29248.09000000,29275.00000000,29144.44000000,29198.23000000,1255.45006000
1683259200000,29198.22000000,29265.47000000,29179.81000000,29240.31000000,1120.46541000
1683261000000,29240.31000000,29275.00000000,29216.86000000,29228.08000000,1186.31214000
1683262800000,29228.08000000,29230.88000000,29157.56000000,29209.11000000,446.55863000
1683264600000,29209.11000000,29258.77000000,29198.00000000,29198.00000000,456.93323000
1683266400000,29198.01000000,29230.87000000,29181.54000000,29190.86000000,690.03576000
1683268200000,29190.85000000,29225.00000000,29125.01000000,29163.80000000,573.29933000
1683270000000,29163.79000000,29241.42000000,29073.00000000,29104.66000000,1010.70099000
1683271800000,29104.67000000,29115.34000000,29029.87000000,29062.29000000,1538.61966000
1683273600000,29062.29000000,29118.46000000,29036.31000000,29113.73000000,836.58716000
1683275400000,29113.72000000,29113.73000000,29045.56000000,29058.00000000,497.52236000
1683277200000,29058.01000000,29113.63000000,29022.27000000,29082.84000000,558.78458000
1683279000000,29082.83000000,29141.14000000,29066.91000000,29101.00000000,543.55992000
1683280800000,29100.99000000,29137.99000000,29080.03000000,29133.02000000,839.29732000
1683282600000,29133.01000000,29133.02000000,29069.23000000,29110.68000000,565.90750000
1683284400000,29110.67000000,29172.06000000,29092.99000000,29095.85000000,718.54978000
1683286200000,29095.84000000,29195.97000000,29069.06000000,29149.36000000,746.09901000
1683288000000,29149.36000000,29211.50000000,29123.34000000,29158.31000000,1033.28838000
1683289800000,29158.32000000,29274.23000000,28800.00000000,28952.39000000,4876.58542000
1683291600000,28952.38000000,29036.36000000,28897.31000000,29007.83000000,1330.27466000
1683293400000,29007.84000000,29254.41000000,28978.19000000,29175.57000000,2216.42692000
1683295200000,29175.57000000,29235.54000000,29113.42000000,29163.60000000,1342.19431000
1683297000000,29163.59000000,29439.99000000,29163.50000000,29259.19000000,3278.23482000
1683298800000,29259.20000000,29343.98000000,29159.25000000,29298.88000000,1440.86475000
1683300600000,29298.88000000,29371.68000000,29233.12000000,29356.45000000,1155.21340000
1683302400000,29356.44000000,29677.00000000,29356.44000000,29528.46000000,4744.00283000
1683304200000,29528.46000000,29586.94000000,29460.01000000,29586.93000000,1541.16012000
1683306000000,29586.94000000,29677.00000000,29552.42000000,29567.12000000,1471.23047000
1683307800000,29567.12000000,29610.00000000,29454.24000000,29460.39000000,1120.64847000
1683309600000,29460.39000000,29528.38000000,29401.70000000,29493.43000000,1190.27739000
1683311400000,29493.43000000,29562.01000000,29315.78000000,29399.16000000,1341.41593000
1683313200000,29399.16000000,29433.31000000,29374.95000000,29426.72000000,632.26324000
1683315000000,29426.72000000,29561.66000000,29411.39000000,29561.66000000,1021.47749000
1683316800000,29561.66000000,29588.04000000,29450.69000000,29483.05000000,831.38592000
1683318600000,29483.06000000,29537.16000000,29473.52000000,29493.12000000,572.48202000
1683320400000,29493.13000000,29545.32000000,29453.27000000,29517.13000000,555.83384000
1683322200000,29517.12000000,29532.59000000,29455.21000000,29486.78000000,356.62775000
1683324000000,29486.79000000,29556.71000000,29475.58000000,29512.25000000,424.23578000
1683325800000,29512.25000000,29650.00000000,29504.48000000,29589.73000000,776.24596000
1683327600000,29589.73000000,29599.18000000,29522.81000000,29536.12000000,471.53112000
1683329400000,29536.13000000,29548.91000000,29475.35000000,29505.61000000,415.37796000
1683331200000,29505.60000000,29600.00000000,29475.37000000,29557.56000000,784.44895000
1683333000000,29557.55000000,29820.00000000,29552.11000000,29671.11000000,2091.70814000
1683334800000,29671.12000000,29689.05000000,29527.00000000,29563.73000000,1094.56371000
1683336600000,29563.72000000,29626.00000000,29491.90000000,29541.39000000,680.95576000
1683338400000,29541.38000000,29550.39000000,29441.94000000,29471.65000000,738.72519000
1683340200000,29471.65000000,29495.14000000,29435.13000000,29463.76000000,605.28953000
1683342000000,29463.77000000,29466.76000000,29360.76000000,29373.27000000,953.70408000
1683343800000,29373.28000000,29403.55000000,29337.83000000,29353.61000000,1368.25948000
1683345600000,29353.62000000,29400.00000000,29317.08000000,29372.90000000,587.12321000
1683347400000,29372.91000000,29427.61000000,29333.00000000,29343.31000000,481.36973000
1683349200000,29343.30000000,29385.18000000,29343.30000000,29370.53000000,257.19101000
1683351000000,29370.53000000,29382.86000000,29333.05000000,29346.99000000,438.72833000
1683352800000,29346.99000000,29386.17000000,29250.65000000,29340.96000000,978.54572000
1683354600000,29340.97000000,29388.56000000,29266.93000000,29386.17000000,538.15683000
1683356400000,29386.18000000,29413.79000000,29366.82000000,29408.20000000,446.72043000
1683358200000,29408.19000000,29437.01000000,29362.50000000,29363.35000000,516.38653000
1683360000000,29363.34000000,29367.20000000,29132.14000000,29299.44000000,2147.25299000
1683361800000,29299.43000000,29356.29000000,29271.99000000,29330.12000000,643.03975000
1683363600000,29330.12000000,29356.47000000,29280.00000000,29295.02000000,424.66587000
1683365400000,29295.01000000,29349.00000000,29284.68000000,29285.06000000,408.04524000
1683367200000,29285.05000000,29327.71000000,29210.00000000,29212.66000000,1616.21263000
1683369000000,29212.66000000,29267.05000000,29207.11000000,29238.57000000,776.91821000
1683370800000,29238.58000000,29255.00000000,29200.01000000,29240.27000000,640.64914000
1683372600000,29240.28000000,29271.33000000,29220.12000000,29266.15000000,566.21891000
1683374400000,29266.16000000,29267.24000000,29170.45000000,29248.00000000,806.40231000
1683376200000,29248.00000000,29248.02000000,29000.00000000,29096.85000000,2272.30224000
1683378000000,29096.85000000,29096.86000000,28975.00000000,29028.60000000,1338.77936000
1683379800000,29028.60000000,29028.60000000,28863.89000000,28935.84000000,2362.10583000
1683381600000,28935.84000000,28935.85000000,28526.67000000,28637.85000000,5286.04972000
1683383400000,28637.85000000,28694.65000000,28561.90000000,28606.61000000,1715.30541000
1683385200000,28606.62000000,28606.62000000,28300.00000000,28583.36000000,2857.68672000
1683387000000,28583.36000000,28633.01000000,28536.98000000,28576.61000000,1281.41092000
1683388800000,28576.62000000,28698.30000000,28535.26000000,28693.91000000,1323.04790000
1683390600000,28693.92000000,28713.83000000,28638.59000000,28701.53000000,1026.32893000
1683392400000,28701.53000000,28843.85000000,28669.48000000,28820.37000000,1331.56812000
